COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,StudentGrowth,Expectations,LowGrowth,TypicalGrowth,HighGrowth
05,0600,085,Math,Did Not Yet Meet,2,2,6
05,0600,085,Math,Partially Met,14,8,17
05,0600,085,Math,Approached,11,10,11
05,0600,085,Math,Met,8,4,7
05,0600,085,Math,Exceeded,0,0,0
05,0620,037,ELA,Did Not Yet Meet,3,1,2
05,0620,037,ELA,Partially Met,8,5,3
05,0620,037,ELA,Approached,15,11,6
05,0620,037,ELA,Met,22,10,9
05,0620,037,ELA,Exceeded,1,1,1
05,0620,037,Math,Did Not Yet Meet,1,1,1
05,0620,037,Math,Partially Met,9,6,8
05,0620,037,Math,Approached,15,9,8
05,0620,037,Math,Met,17,13,9
05,0620,037,Math,Exceeded,3,0,0
05,0620,051,ELA,Did Not Yet Meet,2,3,2
05,0620,051,ELA,Partially Met,10,3,1
05,0620,051,ELA,Approached,15,8,5
05,0620,051,ELA,Met,22,13,8
05,0620,051,ELA,Exceeded,5,2,1
05,0620,051,Math,Did Not Yet Meet,2,1,1
05,0620,051,Math,Partially Met,4,6,6
05,0620,051,Math,Approached,13,12,12
05,0620,051,Math,Met,10,12,20
05,0620,051,Math,Exceeded,0,0,0
05,0830,025,ELA,Did Not Yet Meet,2,1,1
05,0830,025,ELA,Partially Met,2,1,3
05,0830,025,ELA,Approached,5,6,10
05,0830,025,ELA,Met,12,21,20
05,0830,025,ELA,Exceeded,7,4,5
05,0830,025,Math,Did Not Yet Meet,1,0,0
05,0830,025,Math,Partially Met,3,2,3
05,0830,025,Math,Approached,6,8,11
05,0830,025,Math,Met,17,18,19
05,0830,025,Math,Exceeded,2,5,4
05,0840,053,ELA,Did Not Yet Meet,3,1,2
05,0840,053,ELA,Partially Met,4,5,5
05,0840,053,ELA,Approached,11,9,10
05,0840,053,ELA,Met,9,14,13
05,0840,053,ELA,Exceeded,4,4,5
05,0840,053,Math,Did Not Yet Meet,0,2,1
05,0840,053,Math,Partially Met,7,5,3
05,0840,053,Math,Approached,16,14,10
05,0840,053,Math,Met,26,8,6
05,0840,053,Math,Exceeded,1,1,1
05,0840,060,ELA,Did Not Yet Meet,1,2,2
05,0840,060,ELA,Partially Met,2,4,3
05,0840,060,ELA,Approached,13,6,9
05,0840,060,ELA,Met,20,18,15
05,0840,060,ELA,Exceeded,3,2,1
05,0840,060,Math,Did Not Yet Meet,2,2,2
05,0840,060,Math,Partially Met,5,3,4
05,0840,060,Math,Approached,14,11,12
05,0840,060,Math,Met,17,12,14
05,0840,060,Math,Exceeded,2,1,1
05,1030,030,ELA,Did Not Yet Meet,3,2,12
05,1030,030,ELA,Partially Met,2,10,5
05,1030,030,ELA,Approached,7,17,7
05,1030,030,ELA,Met,12,10,13
05,1030,030,ELA,Exceeded,2,0,0
05,1030,030,Math,Did Not Yet Meet,2,2,3
05,1030,030,Math,Partially Met,10,8,15
05,1030,030,Math,Approached,11,11,5
05,1030,030,Math,Met,16,10,7
05,1030,060,ELA,Did Not Yet Meet,0,5,2
05,1030,060,ELA,Partially Met,6,10,6
05,1030,060,ELA,Approached,10,11,13
05,1030,060,ELA,Met,11,8,8
05,1030,060,ELA,Exceeded,5,3,2
05,1030,060,Math,Did Not Yet Meet,3,0,3
05,1030,060,Math,Partially Met,14,14,10
05,1030,060,Math,Approached,24,3,10
05,1030,060,Math,Met,3,14,0
05,1060,007,ELA,Did Not Yet Meet,1,2,1
05,1060,007,ELA,Partially Met,5,4,6
05,1060,007,ELA,Approached,16,7,6
05,1060,007,ELA,Met,14,9,13
05,1060,007,ELA,Exceeded,8,5,2
05,1060,007,Math,Did Not Yet Meet,4,2,1
05,1060,007,Math,Partially Met,4,2,4
05,1060,007,Math,Approached,12,15,11
05,1060,007,Math,Met,13,7,20
05,1060,007,Math,Exceeded,3,2,0
05,1060,015,ELA,Did Not Yet Meet,4,2,4
05,1060,015,ELA,Partially Met,8,5,3
05,1060,015,ELA,Approached,15,11,6
05,1060,015,ELA,Met,19,10,9
05,1060,015,ELA,Exceeded,2,2,2
05,1060,015,Math,Did Not Yet Meet,5,3,3
05,1060,015,Math,Partially Met,10,5,8
05,1060,015,Math,Approached,14,12,7
05,1060,015,Math,Met,13,12,8
05,1060,015,Math,Exceeded,0,1,0
05,1250,060,ELA,Did Not Yet Meet,2,2,4
05,1250,060,ELA,Partially Met,4,6,6
05,1250,060,ELA,Approached,13,14,8
05,1250,060,ELA,Met,19,13,6
05,1250,060,ELA,Exceeded,3,1,0
05,1250,060,Math,Did Not Yet Meet,1,3,5
05,1250,060,Math,Partially Met,7,8,8
05,1250,060,Math,Approached,10,10,9
05,1250,060,Math,Met,13,10,13
05,1250,060,Math,Exceeded,1,2,1
05,1280,050,ELA,Did Not Yet Meet,7,5,3
05,1280,050,ELA,Partially Met,14,15,3
05,1280,050,ELA,Approached,5,10,3
05,1280,050,ELA,Met,19,10,4
05,1280,050,ELA,Exceeded,3,0,0
05,1280,050,Math,Did Not Yet Meet,0,3,3
05,1280,050,Math,Partially Met,0,7,19
05,1280,050,Math,Approached,4,8,25
05,1280,050,Math,Met,5,10,16
05,1280,070,ELA,Did Not Yet Meet,1,4,2
05,1280,070,ELA,Partially Met,4,4,5
05,1280,070,ELA,Approached,12,12,11
05,1280,070,ELA,Met,14,12,16
05,1280,070,ELA,Exceeded,0,1,1
05,1280,070,Math,Did Not Yet Meet,4,2,2
05,1280,070,Math,Partially Met,6,6,8
05,1280,070,Math,Approached,14,14,10
05,1280,070,Math,Met,10,17,6
05,1280,070,Math,Exceeded,2,0,0
05,1420,030,ELA,Did Not Yet Meet,0,6,2
05,1420,030,ELA,Partially Met,4,0,6
05,1420,030,ELA,Approached,5,13,10
05,1420,030,ELA,Met,10,20,16
05,1420,030,ELA,Exceeded,1,1,6
05,1420,030,Math,Did Not Yet Meet,0,0,1
05,1420,030,Math,Partially Met,1,7,6
05,1420,030,Math,Approached,4,12,24
05,1420,030,Math,Met,12,13,17
05,1420,030,Math,Exceeded,2,1,0
05,1420,040,ELA,Did Not Yet Meet,2,2,1
05,1420,040,ELA,Partially Met,3,3,6
05,1420,040,ELA,Approached,8,7,11
05,1420,040,ELA,Met,14,14,18
05,1420,040,ELA,Exceeded,4,3,4
05,1420,040,Math,Did Not Yet Meet,1,1,1
05,1420,040,Math,Partially Met,3,3,9
05,1420,040,Math,Approached,7,9,13
05,1420,040,Math,Met,12,18,13
05,1420,040,Math,Exceeded,3,3,1
05,1420,050,ELA,Did Not Yet Meet,3,4,2
05,1420,050,ELA,Partially Met,4,4,3
05,1420,050,ELA,Approached,10,9,7
05,1420,050,ELA,Met,14,18,16
05,1420,050,ELA,Exceeded,4,1,3
05,1420,050,Math,Did Not Yet Meet,1,1,3
05,1420,050,Math,Partially Met,6,8,6
05,1420,050,Math,Approached,9,14,9
05,1420,050,Math,Met,21,7,10
05,1420,050,Math,Exceeded,3,1,1
05,1420,055,ELA,Did Not Yet Meet,5,4,4
05,1420,055,ELA,Partially Met,7,3,9
05,1420,055,ELA,Approached,5,7,14
05,1420,055,ELA,Met,10,10,19
05,1420,055,ELA,Exceeded,1,1,0
05,1420,055,Math,Did Not Yet Meet,1,1,2
05,1420,055,Math,Partially Met,9,7,9
05,1420,055,Math,Approached,10,8,10
05,1420,055,Math,Met,17,14,7
05,1420,055,Math,Exceeded,0,1,1
05,1420,057,ELA,Did Not Yet Meet,2,1,3
05,1420,057,ELA,Partially Met,4,2,3
05,1420,057,ELA,Approached,12,5,5
05,1420,057,ELA,Met,21,20,15
05,1420,057,ELA,Exceeded,5,1,3
05,1420,057,Math,Did Not Yet Meet,0,0,1
05,1420,057,Math,Partially Met,5,4,4
05,1420,057,Math,Approached,13,12,9
05,1420,057,Math,Met,16,24,10
05,1420,057,Math,Exceeded,1,2,1
05,1420,058,ELA,Did Not Yet Meet,1,2,0
05,1420,058,ELA,Partially Met,4,5,11
05,1420,058,ELA,Approached,11,11,10
05,1420,058,ELA,Met,24,11,5
05,1420,058,ELA,Exceeded,2,5,0
05,1420,058,Math,Did Not Yet Meet,1,1,1
05,1420,058,Math,Partially Met,3,2,6
05,1420,058,Math,Approached,8,8,17
05,1420,058,Math,Met,22,15,10
05,1420,058,Math,Exceeded,3,1,1
05,1420,060,ELA,Did Not Yet Meet,1,1,1
05,1420,060,ELA,Partially Met,3,2,5
05,1420,060,ELA,Approached,9,9,13
05,1420,060,ELA,Met,13,14,17
05,1420,060,ELA,Exceeded,5,2,3
05,1420,060,Math,Did Not Yet Meet,0,1,1
05,1420,060,Math,Partially Met,3,2,8
05,1420,060,Math,Approached,7,7,14
05,1420,060,Math,Met,12,14,23
05,1420,060,Math,Exceeded,3,2,4
05,1420,065,ELA,Did Not Yet Meet,1,2,0
05,1420,065,ELA,Partially Met,6,2,5
05,1420,065,ELA,Approached,13,7,7
05,1420,065,ELA,Met,19,15,18
05,1420,065,ELA,Exceeded,2,1,2
05,1420,065,Math,Did Not Yet Meet,1,0,2
05,1420,065,Math,Partially Met,5,5,6
05,1420,065,Math,Approached,11,13,5
05,1420,065,Math,Met,15,21,13
05,1420,065,Math,Exceeded,2,0,1
05,1420,070,ELA,Did Not Yet Meet,0,0,1
05,1420,070,ELA,Partially Met,2,3,4
05,1420,070,ELA,Approached,5,2,11
05,1420,070,ELA,Met,18,21,21
05,1420,070,ELA,Exceeded,5,5,3
05,1420,070,Math,Partially Met,0,3,2
05,1420,070,Math,Approached,7,11,9
05,1420,070,Math,Met,23,12,22
05,1420,070,Math,Exceeded,2,6,4
05,1520,055,ELA,Did Not Yet Meet,4,3,4
05,1520,055,ELA,Partially Met,7,7,5
05,1520,055,ELA,Approached,16,7,7
05,1520,055,ELA,Met,16,13,8
05,1520,055,ELA,Exceeded,1,1,1
05,1520,055,Math,Did Not Yet Meet,3,2,3
05,1520,055,Math,Partially Met,10,7,7
05,1520,055,Math,Approached,16,8,8
05,1520,055,Math,Met,15,10,9
05,1520,055,Math,Exceeded,2,1,0
05,1910,050,ELA,Did Not Yet Meet,1,1,1
05,1910,050,ELA,Partially Met,3,3,7
05,1910,050,ELA,Approached,9,9,8
05,1910,050,ELA,Met,19,17,15
05,1910,050,ELA,Exceeded,3,3,2
05,1910,050,Math,Did Not Yet Meet,0,0,1
05,1910,050,Math,Partially Met,2,3,6
05,1910,050,Math,Approached,13,8,10
05,1910,050,Math,Met,19,17,18
05,1910,050,Math,Exceeded,1,0,1
05,2850,020,ELA,Did Not Yet Meet,1,1,1
05,2850,020,ELA,Partially Met,3,4,8
05,2850,020,ELA,Approached,10,9,10
05,2850,020,ELA,Met,12,12,19
05,2850,020,ELA,Exceeded,4,1,5
05,2850,020,Math,Did Not Yet Meet,0,1,2
05,2850,020,Math,Partially Met,7,4,6
05,2850,020,Math,Approached,12,13,7
05,2850,020,Math,Met,14,17,11
05,2850,020,Math,Exceeded,1,2,1
05,2850,060,ELA,Did Not Yet Meet,2,0,2
05,2850,060,ELA,Partially Met,7,3,2
05,2850,060,ELA,Approached,18,9,4
05,2850,060,ELA,Met,27,11,4
05,2850,060,ELA,Exceeded,8,3,0
05,2850,060,Math,Did Not Yet Meet,3,4,1
05,2850,060,Math,Partially Met,6,7,8
05,2850,060,Math,Approached,9,13,11
05,2850,060,Math,Met,14,13,8
05,2850,060,Math,Exceeded,1,1,0
05,2960,040,ELA,Did Not Yet Meet,0,1,1
05,2960,040,ELA,Partially Met,3,1,3
05,2960,040,ELA,Approached,4,8,12
05,2960,040,ELA,Met,11,16,27
05,2960,040,ELA,Exceeded,2,4,7
05,2960,040,Math,Did Not Yet Meet,1,0,0
05,2960,040,Math,Partially Met,2,3,4
05,2960,040,Math,Approached,8,7,11
05,2960,040,Math,Met,17,19,22
05,2960,040,Math,Exceeded,1,2,2
05,3010,030,ELA,Did Not Yet Meet,3,3,4
05,3010,030,ELA,Partially Met,10,8,2
05,3010,030,ELA,Approached,19,14,6
05,3010,030,ELA,Met,13,10,3
05,3010,030,ELA,Exceeded,0,3,0
05,3010,080,ELA,Did Not Yet Meet,7,9,9
05,3010,080,ELA,Partially Met,6,6,10
05,3010,080,ELA,Approached,6,11,11
05,3010,080,ELA,Met,4,10,10
05,3010,080,ELA,Exceeded,0,1,0
05,3010,080,Math,Did Not Yet Meet,6,4,9
05,3010,080,Math,Partially Met,9,7,15
05,3010,080,Math,Approached,7,6,19
05,3010,080,Math,Met,7,4,6
05,3010,100,ELA,Did Not Yet Meet,2,2,6
05,3010,100,ELA,Partially Met,6,8,11
05,3010,100,ELA,Approached,4,14,18
05,3010,100,ELA,Met,4,11,10
05,3010,100,ELA,Exceeded,0,1,4
05,3010,100,Math,Did Not Yet Meet,0,1,3
05,3010,100,Math,Partially Met,4,11,17
05,3010,100,Math,Approached,9,11,17
05,3010,100,Math,Met,4,7,12
05,3010,100,Math,Exceeded,0,1,3
05,3070,040,ELA,Did Not Yet Meet,1,1,1
05,3070,040,ELA,Partially Met,2,5,6
05,3070,040,ELA,Approached,10,7,7
05,3070,040,ELA,Met,18,14,18
05,3070,040,ELA,Exceeded,6,1,3
05,3070,040,Math,Did Not Yet Meet,3,1,1
05,3070,040,Math,Partially Met,4,5,10
05,3070,040,Math,Approached,10,11,9
05,3070,040,Math,Met,21,13,9
05,3070,040,Math,Exceeded,2,1,1
05,3080,030,ELA,Did Not Yet Meet,0,2,2
05,3080,030,ELA,Partially Met,2,2,3
05,3080,030,ELA,Approached,3,7,11
05,3080,030,ELA,Met,18,13,21
05,3080,030,ELA,Exceeded,6,5,6
05,3080,030,Math,Partially Met,1,6,2
05,3080,030,Math,Approached,8,12,7
05,3080,030,Math,Met,25,17,11
05,3080,030,Math,Exceeded,4,5,2
05,3080,040,ELA,Did Not Yet Meet,2,0,1
05,3080,040,ELA,Partially Met,2,0,0
05,3080,040,ELA,Approached,6,8,5
05,3080,040,ELA,Met,21,21,12
05,3080,040,ELA,Exceeded,15,4,5
05,3080,040,Math,Partially Met,2,7,3
05,3080,040,Math,Approached,10,9,4
05,3080,040,Math,Met,38,7,13
05,3080,040,Math,Exceeded,5,2,1
05,3080,045,ELA,Did Not Yet Meet,0,1,8
05,3080,045,ELA,Partially Met,3,4,3
05,3080,045,ELA,Approached,8,9,8
05,3080,045,ELA,Met,16,18,12
05,3080,045,ELA,Exceeded,4,5,1
05,3080,045,Math,Partially Met,0,4,14
05,3080,045,Math,Approached,11,12,9
05,3080,045,Math,Met,13,17,11
05,3080,045,Math,Exceeded,3,4,3
05,3080,055,ELA,Did Not Yet Meet,1,2,2
05,3080,055,ELA,Partially Met,2,2,2
05,3080,055,ELA,Approached,4,5,6
05,3080,055,ELA,Met,11,16,15
05,3080,055,ELA,Exceeded,11,12,8
05,3080,060,ELA,Partially Met,0,2,2
05,3080,060,ELA,Approached,13,9,5
05,3080,060,ELA,Met,16,24,13
05,3080,060,ELA,Exceeded,4,11,1
05,3080,060,Math,Partially Met,0,4,1
05,3080,060,Math,Approached,8,9,9
05,3080,060,Math,Met,35,14,12
05,3080,060,Math,Exceeded,6,0,1
05,3080,070,ELA,Did Not Yet Meet,0,1,0
05,3080,070,ELA,Partially Met,1,1,7
05,3080,070,ELA,Approached,1,6,11
05,3080,070,ELA,Met,8,20,29
05,3080,070,ELA,Exceeded,2,4,7
05,3080,070,Math,Did Not Yet Meet,0,1,0
05,3080,070,Math,Partially Met,1,0,2
05,3080,070,Math,Approached,8,12,7
05,3080,070,Math,Met,22,13,16
05,3080,070,Math,Exceeded,2,10,5
05,3360,110,ELA,Did Not Yet Meet,2,2,2
05,3360,110,ELA,Partially Met,2,2,4
05,3360,110,ELA,Approached,10,8,8
05,3360,110,ELA,Met,9,12,23
05,3360,110,ELA,Exceeded,4,3,10
05,3360,115,ELA,Did Not Yet Meet,1,0,0
05,3360,115,ELA,Partially Met,3,3,3
05,3360,115,ELA,Approached,8,7,5
05,3360,115,ELA,Met,20,22,13
05,3360,115,ELA,Exceeded,7,5,2
05,3360,115,Math,Did Not Yet Meet,0,1,1
05,3360,115,Math,Partially Met,4,4,4
05,3360,115,Math,Approached,12,10,11
05,3360,115,Math,Met,13,9,22
05,3360,115,Math,Exceeded,2,3,5
05,3430,050,ELA,Did Not Yet Meet,3,3,3
05,3430,050,ELA,Partially Met,7,5,5
05,3430,050,ELA,Approached,9,8,12
05,3430,050,ELA,Met,12,12,15
05,3430,050,ELA,Exceeded,1,3,3
05,3430,050,Math,Did Not Yet Meet,3,3,4
05,3430,050,Math,Partially Met,8,12,7
05,3430,050,Math,Approached,10,10,15
05,3430,050,Math,Met,8,10,9
05,3430,050,Math,Exceeded,1,1,0
05,3430,060,ELA,Did Not Yet Meet,4,2,4
05,3430,060,ELA,Partially Met,5,4,5
05,3430,060,ELA,Approached,6,5,11
05,3430,060,ELA,Met,9,13,21
05,3430,060,ELA,Exceeded,1,2,6
05,3430,060,Math,Did Not Yet Meet,5,2,0
05,3430,060,Math,Partially Met,7,7,10
05,3430,060,Math,Approached,10,15,12
05,3430,060,Math,Met,7,10,12
05,3430,060,Math,Exceeded,2,0,2
05,3440,010,ELA,Did Not Yet Meet,2,0,7
05,3440,010,ELA,Partially Met,0,0,4
05,3440,010,ELA,Approached,7,15,7
05,3440,010,ELA,Met,11,20,20
05,3440,010,ELA,Exceeded,2,7,0
05,3440,010,Math,Did Not Yet Meet,0,0,2
05,3440,010,Math,Partially Met,4,2,4
05,3440,010,Math,Approached,2,11,15
05,3440,010,Math,Met,7,17,26
05,3440,010,Math,Exceeded,2,2,4
05,3440,045,ELA,Did Not Yet Meet,0,0,5
05,3440,045,ELA,Partially Met,7,4,4
05,3440,045,ELA,Approached,9,5,9
05,3440,045,ELA,Met,18,22,9
05,3440,045,ELA,Exceeded,2,4,2
05,3440,045,Math,Did Not Yet Meet,0,2,0
05,3440,045,Math,Partially Met,5,4,2
05,3440,045,Math,Approached,13,13,9
05,3440,045,Math,Met,15,11,18
05,3440,045,Math,Exceeded,2,4,4
05,3440,047,ELA,Did Not Yet Meet,1,0,1
05,3440,047,ELA,Partially Met,4,2,3
05,3440,047,ELA,Approached,8,7,9
05,3440,047,ELA,Met,20,18,16
05,3440,047,ELA,Exceeded,2,4,4
05,3440,047,Math,Did Not Yet Meet,1,1,1
05,3440,047,Math,Partially Met,4,5,5
05,3440,047,Math,Approached,9,9,11
05,3440,047,Math,Met,9,14,20
05,3440,047,Math,Exceeded,2,5,4
05,3440,050,ELA,Did Not Yet Meet,0,0,2
05,3440,050,ELA,Partially Met,4,7,0
05,3440,050,ELA,Approached,11,9,4
05,3440,050,ELA,Met,17,9,35
05,3440,050,ELA,Exceeded,2,0,0
05,3440,050,Math,Did Not Yet Meet,0,0,4
05,3440,050,Math,Partially Met,2,4,7
05,3440,050,Math,Approached,2,15,13
05,3440,050,Math,Met,4,9,30
05,3440,050,Math,Exceeded,0,4,4
05,3440,055,ELA,Did Not Yet Meet,0,2,5
05,3440,055,ELA,Partially Met,5,5,2
05,3440,055,ELA,Approached,11,9,9
05,3440,055,ELA,Met,14,12,19
05,3440,055,ELA,Exceeded,4,0,4
05,3440,055,Math,Did Not Yet Meet,0,4,0
05,3440,055,Math,Partially Met,7,4,4
05,3440,055,Math,Approached,14,11,14
05,3440,055,Math,Met,5,9,21
05,3440,055,Math,Exceeded,4,2,4
05,3440,060,ELA,Did Not Yet Meet,3,3,3
05,3440,060,ELA,Partially Met,3,6,8
05,3440,060,ELA,Approached,7,6,12
05,3440,060,ELA,Met,11,12,14
05,3440,060,ELA,Exceeded,4,5,4
05,3440,065,ELA,Did Not Yet Meet,4,1,1
05,3440,065,ELA,Partially Met,4,1,1
05,3440,065,ELA,Approached,4,9,7
05,3440,065,ELA,Met,13,25,19
05,3440,065,ELA,Exceeded,1,1,3
05,3440,065,Math,Did Not Yet Meet,1,0,0
05,3440,065,Math,Partially Met,7,4,7
05,3440,065,Math,Approached,10,4,6
05,3440,065,Math,Met,13,19,15
05,3440,065,Math,Exceeded,1,1,7
05,3440,075,ELA,Did Not Yet Meet,0,1,1
05,3440,075,ELA,Partially Met,1,2,9
05,3440,075,ELA,Approached,7,6,11
05,3440,075,ELA,Met,20,15,15
05,3440,075,ELA,Exceeded,3,3,6
05,3440,075,Math,Did Not Yet Meet,0,0,1
05,3440,075,Math,Partially Met,2,1,6
05,3440,075,Math,Approached,4,6,10
05,3440,075,Math,Met,18,20,22
05,3440,075,Math,Exceeded,2,3,3
05,3540,050,ELA,Did Not Yet Meet,7,1,6
05,3540,050,ELA,Partially Met,1,7,9
05,3540,050,ELA,Approached,3,3,16
05,3540,050,ELA,Met,14,17,7
05,3540,050,ELA,Exceeded,3,3,1
05,3540,050,Math,Did Not Yet Meet,0,2,2
05,3540,050,Math,Partially Met,12,14,14
05,3540,050,Math,Approached,12,16,4
05,3540,050,Math,Met,10,4,10
05,3540,050,Math,Exceeded,0,2,0
05,3650,036,ELA,Did Not Yet Meet,4,0,0
05,3650,036,ELA,Partially Met,1,4,8
05,3650,036,ELA,Approached,2,10,15
05,3650,036,ELA,Met,11,18,24
05,3650,036,ELA,Exceeded,0,1,0
05,3650,036,Math,Did Not Yet Meet,2,1,6
05,3650,036,Math,Partially Met,4,4,4
05,3650,036,Math,Approached,7,9,19
05,3650,036,Math,Met,7,13,22
05,3650,036,Math,Exceeded,0,2,0
05,3650,040,ELA,Did Not Yet Meet,6,3,6
05,3650,040,ELA,Partially Met,5,8,11
05,3650,040,ELA,Approached,14,11,6
05,3650,040,ELA,Met,9,8,10
05,3650,040,ELA,Exceeded,1,2,0
05,3650,040,Math,Did Not Yet Meet,4,0,5
05,3650,040,Math,Partially Met,9,8,13
05,3650,040,Math,Approached,8,10,8
05,3650,040,Math,Met,8,9,10
05,3650,040,Math,Exceeded,3,1,2
05,3690,060,ELA,Did Not Yet Meet,2,2,1
05,3690,060,ELA,Partially Met,7,3,2
05,3690,060,ELA,Approached,12,7,5
05,3690,060,ELA,Met,22,7,10
05,3690,060,ELA,Exceeded,8,6,6
05,3920,050,ELA,Did Not Yet Meet,6,6,3
05,3920,050,ELA,Partially Met,11,6,3
05,3920,050,ELA,Approached,9,6,6
05,3920,050,ELA,Met,11,14,14
05,3920,050,ELA,Exceeded,3,0,3
05,3920,060,ELA,Did Not Yet Meet,2,2,2
05,3920,060,ELA,Partially Met,5,6,5
05,3920,060,ELA,Approached,13,9,9
05,3920,060,ELA,Met,14,13,17
05,3920,060,ELA,Exceeded,1,2,0
05,3920,060,Math,Did Not Yet Meet,3,3,1
05,3920,060,Math,Partially Met,11,8,7
05,3920,060,Math,Approached,9,8,15
05,3920,060,Math,Met,8,8,17
05,4050,050,ELA,Did Not Yet Meet,10,3,3
05,4050,050,ELA,Partially Met,12,7,6
05,4050,050,ELA,Approached,14,12,8
05,4050,050,ELA,Met,10,7,5
05,4050,050,ELA,Exceeded,1,1,1
05,4050,050,Math,Did Not Yet Meet,4,3,3
05,4050,050,Math,Partially Met,15,9,6
05,4050,050,Math,Approached,20,8,6
05,4050,050,Math,Met,12,7,5
05,4050,050,Math,Exceeded,1,1,0
05,4050,110,ELA,Did Not Yet Meet,0,2,2
05,4050,110,ELA,Partially Met,9,7,0
05,4050,110,ELA,Approached,20,15,6
05,4050,110,ELA,Met,17,13,9
05,4050,110,Math,Partially Met,4,4,6
05,4050,110,Math,Approached,20,13,15
05,4050,110,Math,Met,15,15,9
05,4050,130,ELA,Did Not Yet Meet,8,7,5
05,4050,130,ELA,Partially Met,9,7,8
05,4050,130,ELA,Approached,15,10,7
05,4050,130,ELA,Met,14,4,5
05,4050,130,ELA,Exceeded,2,0,1
05,4050,130,Math,Did Not Yet Meet,3,3,4
05,4050,130,Math,Partially Met,18,7,6
05,4050,130,Math,Approached,18,5,8
05,4050,130,Math,Met,12,9,5
05,4050,130,Math,Exceeded,1,0,1
05,4050,135,ELA,Did Not Yet Meet,6,5,3
05,4050,135,ELA,Partially Met,9,13,9
05,4050,135,ELA,Approached,7,9,8
05,4050,135,ELA,Met,13,9,6
05,4050,135,ELA,Exceeded,1,1,0
05,4050,135,Math,Did Not Yet Meet,3,6,7
05,4050,135,Math,Partially Met,5,9,12
05,4050,135,Math,Approached,6,8,16
05,4050,135,Math,Met,6,7,14
05,4050,135,Math,Exceeded,1,1,0
05,4050,140,ELA,Did Not Yet Meet,6,7,4
05,4050,140,ELA,Partially Met,9,6,8
05,4050,140,ELA,Approached,8,8,10
05,4050,140,ELA,Met,10,13,8
05,4050,140,ELA,Exceeded,1,1,1
05,4050,140,Math,Did Not Yet Meet,1,4,3
05,4050,140,Math,Partially Met,7,12,12
05,4050,140,Math,Approached,8,9,12
05,4050,140,Math,Met,8,11,12
05,4050,140,Math,Exceeded,1,1,0
05,4450,060,ELA,Did Not Yet Meet,9,7,12
05,4450,060,ELA,Partially Met,10,7,6
05,4450,060,ELA,Approached,10,7,3
05,4450,060,ELA,Met,12,12,3
05,4450,060,ELA,Exceeded,2,0,0
05,4450,060,Math,Did Not Yet Meet,4,3,7
05,4450,060,Math,Partially Met,8,10,11
05,4450,060,Math,Approached,13,5,9
05,4450,060,Math,Met,13,10,6
05,4450,060,Math,Exceeded,1,0,0
05,4450,070,ELA,Did Not Yet Meet,3,8,2
05,4450,070,ELA,Partially Met,12,11,4
05,4450,070,ELA,Approached,16,19,3
05,4450,070,ELA,Met,11,6,3
05,4450,070,ELA,Exceeded,1,0,0
05,4450,070,Math,Did Not Yet Meet,5,7,2
05,4450,070,Math,Partially Met,20,14,10
05,4450,070,Math,Approached,17,17,3
05,4450,070,Math,Met,5,0,0
05,4460,050,ELA,Partially Met,3,3,3
05,4460,050,ELA,Approached,7,7,11
05,4460,050,ELA,Met,11,19,24
05,4460,050,ELA,Exceeded,7,3,3
05,4460,050,Math,Did Not Yet Meet,0,0,1
05,4460,050,Math,Partially Met,2,2,2
05,4460,050,Math,Approached,6,11,16
05,4460,050,Math,Met,7,14,34
05,4460,050,Math,Exceeded,0,2,2
05,4740,050,ELA,Did Not Yet Meet,3,4,5
05,4740,050,ELA,Partially Met,3,5,6
05,4740,050,ELA,Approached,5,13,10
05,4740,050,ELA,Met,9,18,18
05,4740,050,Math,Did Not Yet Meet,1,1,4
05,4740,050,Math,Partially Met,1,4,10
05,4740,050,Math,Approached,3,14,19
05,4740,050,Math,Met,14,16,9
05,4740,050,Math,Exceeded,0,1,3
05,4740,055,ELA,Did Not Yet Meet,1,2,3
05,4740,055,ELA,Partially Met,6,4,7
05,4740,055,ELA,Approached,10,9,15
05,4740,055,ELA,Met,9,13,17
05,4740,055,ELA,Exceeded,0,1,3
05,4740,055,Math,Did Not Yet Meet,1,1,1
05,4740,055,Math,Partially Met,4,10,9
05,4740,055,Math,Approached,9,12,22
05,4740,055,Math,Met,9,12,12
05,4930,060,ELA,Did Not Yet Meet,3,1,3
05,4930,060,ELA,Partially Met,5,6,5
05,4930,060,ELA,Approached,9,9,10
05,4930,060,ELA,Met,14,12,16
05,4930,060,ELA,Exceeded,1,3,3
05,4930,060,Math,Did Not Yet Meet,0,1,1
05,4930,060,Math,Partially Met,4,9,9
05,4930,060,Math,Approached,7,14,14
05,4930,060,Math,Met,7,14,17
05,4930,060,Math,Exceeded,0,1,1
05,4930,070,ELA,Did Not Yet Meet,1,0,1
05,4930,070,ELA,Partially Met,2,2,4
05,4930,070,ELA,Approached,5,6,11
05,4930,070,ELA,Met,14,19,18
05,4930,070,ELA,Exceeded,4,7,5
05,4930,070,Math,Did Not Yet Meet,0,0,3
05,4930,070,Math,Partially Met,6,1,0
05,4930,070,Math,Approached,13,22,12
05,4930,070,Math,Met,20,10,10
05,4930,070,Math,Exceeded,0,3,0
05,5010,050,ELA,Did Not Yet Meet,0,2,2
05,5010,050,ELA,Partially Met,1,5,2
05,5010,050,ELA,Approached,7,5,18
